Stage,Division,Group/Bracket,Round,Match format,Team A,Team B,Winning team,Game 1 - Score team A,Game 1 - Score team B,Game 2 - Score team A,Game 2 - Score team B,Game 3 - Score team A,Game 3 - Score team B,Team A - Player 1,Team A - Player 2,Team A - Player 3,Team B - Player 1,Team B - Player 2,Team B - Player 3
Group Stage,Open Contender,Group J  - BO1 15 HC 21,5,Single game,Alakazam,	Tee-Sche-Weh,Alakazam,15,13,,,,,Louis Mareschal,Benoit Durand,,Yves Tschan,Lars Franzelli,
Group Stage,Open Contender,Group J  - BO1 15 HC 21,5,Single game,Carambolage,Expecto Patrocut,Carambolage,15,11,,,,,Julian Göbel,Adrien Rapsilber,,Emeric Lemoine,Pierre Besson,
Group Stage,Open Contender,Group J  - BO1 15 HC 21,5,Single game,Flying Otter,Lucassoulet,Lucassoulet,10,15,,,,,Maximilian Knoll,Sebastian Christophe,,Lucas Cornut,Lucas Cornut,
Group Stage,Open Contender,Group K - BO1 15 HC 21,5,Single game,Arabic Touch,Spikeghetti,Spikeghetti,13,15,,,,,Kacem Guennoun,Ryan DANEKAS,,Jakob G. Damgaard,Hjalte Knudsen,
Group Stage,Open Contender,Group K - BO1 15 HC 21,5,Single game,David & Goliath,RC Züriii,RC Züriii,12,15,,,,,Timothée Boulet,Fabien Devaud,,Serafin Rieser,Raul Terradillos,
Group Stage,Open Contender,Group K - BO1 15 HC 21,5,Single game,Hammer/Klinkby,Oliv’ et Ben,Hammer/Klinkby,15,7,,,,,Malte Klinkby,Aske Hammar,,Benjamin LIVET,Olivier Saunier,
Group Stage,Open Contender,Group L  - BO1 15 HC 21,5,Single game,černí čůráci,Flatshot,Flatshot,14,16,,,,,Ondra Kasan,Dan Grohman,,Albin Janko,Gabriel Stoisser,
Group Stage,Open Contender,Group L  - BO1 15 HC 21,5,Single game,Charlie & the Unsatisfactory,"Stoic approach ","Stoic approach ",10,15,,,,,Charlie Wilson,Daniel Blackledge,,Jeroen Brus,Teo Kukuljan,
Group Stage,Open Contender,Group L  - BO1 15 HC 21,5,Single game,[BUS] Els Dracs,No Pressure 🌴,No Pressure 🌴,9,15,,,,,Aimeric Vinas,Kevin Manitch,,Loïs Delenclos,Baptiste Maison,
Group Stage,Open Contender,Group M  - BO1 15 HC 21,5,Single game,Cheesy!,JuPikaï,Cheesy!,15,11,,,,,Aleksandrs Juška,Clément Rey,,Pierre BUTTET,Julien Blanchard,
Group Stage,Open Contender,Group M  - BO1 15 HC 21,5,Single game,Drim Team,Stráinséirí Spikeball,Stráinséirí Spikeball,12,15,,,,,Lafond Etienne,Thomas Perez,,John Clark,Liam Duffy,
Group Stage,Open Contender,Group M  - BO1 15 HC 21,5,Single game,Beer me out,Robastian,Robastian,12,15,,,,,Oriol Gonzalez,Tavo Garcia,,Philip Roy,Sebi Mezzey,
Group Stage,Open Contender,Group N  - BO1 15 HC 21,5,Single game,Double Touch,Machi Koro,Double Touch,15,10,,,,,Tom Eynard,Tom Hullot,,Mark de Jong,Stan van Manen,
Group Stage,Open Contender,Group N  - BO1 15 HC 21,5,Single game,"Janek et Alice bouchent ma gouttière ",Berlin City Girls,Berlin City Girls,11,15,,,,,Yanis Bouchemoua,Alec Gautier,,Micha Felix,Rouven Felix,
Group Stage,Open Contender,Group N  - BO1 15 HC 21,5,Single game,Rebotet Guarriors,Les chicheurs,Les chicheurs,13,15,,,,,Gerard Sardà,Gabriel Luna Soriano,,Ulysse Couturier,Basile Vitrai,
Group Stage,Open Contender,Group O  - BO1 15 HC 21,5,Single game,Krakoucass,Linnet Brothers,Linnet Brothers,20,21,,,,,Louis JOUVE,Auxence Clark,,Andreas Linnet,Mathias Linnet,
Group Stage,Open Contender,Group O  - BO1 15 HC 21,5,Single game,We're Just Here So We Don't Get Fined,Elastic Chia Jam dogpoop name,We're Just Here So We Don't Get Fined,15,13,,,,,Michael Pang,Amrit Hingorani,,Tristan Prouteau,Pierre Hachard,
Group Stage,Open Contender,Group P  - BO1 15 HC 21,5,Single game,Hakuna Matata,"mothercuter ","mothercuter ",13,15,,,,,Benjamin Kahler,Roman Peter,,Sebastien Lawrence,Paul Halphen,
Group Stage,Open Contender,Group P  - BO1 15 HC 21,5,Single game,Cutter Boyz,Le Spiko de Familia,Le Spiko de Familia,10,15,,,,,Nicolas Perriraz,Samuel Schmid,,Andreas Christensen,Kasper Søvndal,
Group Stage,Open Contender,Group Q  - BO1 15 HC 21,5,Single game,Les Spikmins,Pas Dégueu,Les Spikmins,15,11,,,,,Aymeric Sandoz,Samy Caux-Ramon,,Louis Durand,Théo Vanh Hemelryck,
Group Stage,Open Contender,Group Q  - BO1 15 HC 21,5,Single game,Free Wheelin’,Volleypops,Volleypops,14,16,,,,,Barnaby Wheeler,Joe Butler,,Paul Volle,Jonas Augustin Barckhausen,
Group Stage,Open Contender,Group R  - BO1 15 HC 21,5,Single game,Pocket Aces,Galaxy Impact,Pocket Aces,16,14,,,,,Jonas Eigenmann,luc bürki,,Halvard Hanisch,Marcos Campos,
Group Stage,Open Contender,Group R  - BO1 15 HC 21,5,Single game,High on Hygge,Simon/Jorge,Simon/Jorge,13,15,,,,,Jeppe Norlyk Hansen,Jakob Blaaholm Nielsen,,Simon Wimmer,Jorge Donayre,
Group Stage,Open Contender,Group S  - BO1 15 HC 21,5,Single game,Double Bang,Mentally Unstable,Mentally Unstable,10,15,,,,,Nicola Bazzani,Michele Berlanda,,Jérôme RENIMEL,Lancelot Touzé,
Group Stage,Open Contender,Group S  - BO1 15 HC 21,5,Single game,Royal vines II,TABERNITA,TABERNITA,10,15,,,,,Alexandre Tauziède,Olivier Hui Bon Hoa,,Ivan Alejos García,Miguel Alvarez Pablos,
Bracket Stage,Open Contender,Bracket A,Round of 32,Best of 3,Les Spikmins,Les chicheurs,Les Spikmins,21,18,21,10,,,Aymeric Sandoz,Samy Caux-Ramon,,Ulysse Couturier,Basile Vitrai,
Bracket Stage,Open Contender,Bracket A,Round of 32,Best of 3,Double Touch,Simon/Jorge,Double Touch,15,9,15,11,,,Tom Eynard,Tom Hullot,,Simon Wimmer,Jorge Donayre,
Bracket Stage,Open Contender,Bracket A,Round of 32,Best of 3,Alakazam,"mothercuter ",Alakazam,15,7,15,5,,,Louis Mareschal,Benoit Durand,,Sebastien Lawrence,Paul Halphen,
Bracket Stage,Open Contender,Bracket A,Round of 32,Best of 3,Pocket Aces,RC Züriii,Pocket Aces,16,14,16,14,,,Jonas Eigenmann,luc bürki,,Serafin Rieser,Raul Terradillos,
Bracket Stage,Open Contender,Bracket A,Round of 32,Best of 3,Spikeghetti,PusshyCut,Spikeghetti,15,13,15,12,,,Jakob G. Damgaard,Hjalte Knudsen,,Rafael Gallego,Marcos Bermudez Muratel,
Bracket Stage,Open Contender,Bracket A,Round of 32,Best of 3,No Pressure 🌴,TABERNITA,No Pressure 🌴,15,12,21,20,,,Loïs Delenclos,Baptiste Maison,,Ivan Alejos García,Miguel Alvarez Pablos,
Bracket Stage,Open Contender,Bracket A,Round of 32,Best of 3,RBZ Tocco Italiano,Beer me out,RBZ Tocco Italiano,15,13,13,15,15,12,Giacomo Merlin,Matteo Sacchini,,Oriol Gonzalez,Tavo Garcia,
Bracket Stage,Open Contender,Bracket A,Round of 32,Best of 3,Linnet Brothers,Twisted owls,Linnet Brothers,15,10,15,11,,,Andreas Linnet,Mathias Linnet,,Alexandre Marti,Yannick Maurer,
Bracket Stage,Open Contender,Bracket A,Round of 32,Best of 3,Mentally Unstable,	Tee-Sche-Weh,Mentally Unstable,15,12,13,15,15,11,Jérôme RENIMEL,Lancelot Touzé,,Yves Tschan,Lars Franzelli,
Bracket Stage,Open Contender,Bracket A,Round of 32,Best of 3,Krakoucass,Cheesy!,Krakoucass,15,11,18,16,,,Louis JOUVE,Auxence Clark,,Aleksandrs Juška,Clément Rey,
Bracket Stage,Open Contender,Bracket A,Round of 32,Best of 3,RCB Drü,černí čůráci,RCB Drü,15,10,15,13,,,Ramon Felix,Merlin Baumeler,,Ondra Kasan,Dan Grohman,
Bracket Stage,Open Contender,Bracket A,Round of 32,Best of 3,Hammer/Klinkby,Flatshot,Hammer/Klinkby,18,16,15,8,,,Malte Klinkby,Aske Hammar,,Albin Janko,Gabriel Stoisser,
Bracket Stage,Open Contender,Bracket A,Round of 32,Best of 3,JuPikaï,Le Spiko de Familia,JuPikaï,15,13,15,13,,,Pierre BUTTET,Julien Blanchard,,Andreas Christensen,Kasper Søvndal,
Bracket Stage,Open Contender,Bracket A,Round of 32,Best of 3,Pas Dégueu,Galaxy Impact,Galaxy Impact,11,15,10,15,,,Louis Durand,Théo Vanh Hemelryck,,Halvard Hanisch,Marcos Campos,
Bracket Stage,Open Contender,Bracket A,Round of 32,Best of 3,Berlin City Girls,Hakuna Matata,Berlin City Girls,15,13,15,11,,,Micha Felix,Rouven Felix,,Benjamin Kahler,Roman Peter,
Bracket Stage,Open Contender,Bracket A,Round of 32,Best of 3,Double Bang,Lucassoulet,Double Bang,15,12,15,13,,,Nicola Bazzani,Michele Berlanda,,Lucas Cornut,Lucas Cornut,
Bracket Stage,Open Contender,Bracket A,Round of 16,Best of 3,Les Spikmins,Double Bang,Les Spikmins,21,16,21,18,,,Aymeric Sandoz,Samy Caux-Ramon,,Nicola Bazzani,Michele Berlanda,
Bracket Stage,Open Contender,Bracket A,Round of 16,Best of 3,Double Touch,Berlin City Girls,Double Touch,15,11,15,12,,,Tom Eynard,Tom Hullot,,Micha Felix,Rouven Felix,
Bracket Stage,Open Contender,Bracket A,Round of 16,Best of 3,Alakazam,Galaxy Impact,Galaxy Impact,13,15,11,15,,,Louis Mareschal,Benoit Durand,,Halvard Hanisch,Marcos Campos,
Bracket Stage,Open Contender,Bracket A,Round of 16,Best of 3,Pocket Aces,JuPikaï,Pocket Aces,15,13,15,12,,,Jonas Eigenmann,luc bürki,,Pierre BUTTET,Julien Blanchard,
Bracket Stage,Open Contender,Bracket A,Round of 16,Best of 3,Spikeghetti,Hammer/Klinkby,Hammer/Klinkby,13,15,13,15,,,Jakob G. Damgaard,Hjalte Knudsen,,Malte Klinkby,Aske Hammar,
Bracket Stage,Open Contender,Bracket A,Round of 16,Best of 3,No Pressure 🌴,RCB Drü,RCB Drü,9,15,9,15,,,Loïs Delenclos,Baptiste Maison,,Ramon Felix,Merlin Baumeler,
Bracket Stage,Open Contender,Bracket A,Round of 16,Best of 3,RBZ Tocco Italiano,Krakoucass,Krakoucass,9,15,15,8,13,15,Giacomo Merlin,Matteo Sacchini,,Louis JOUVE,Auxence Clark,
Bracket Stage,Open Contender,Bracket A,Round of 16,Best of 3,Linnet Brothers,Mentally Unstable,Linnet Brothers,15,12,13,15,15,13,Andreas Linnet,Mathias Linnet,,Jérôme RENIMEL,Lancelot Touzé,
Bracket Stage,Open Contender,Bracket A,P17: Round of 16,Best of 3,Lucassoulet,Les chicheurs,Lucassoulet,15,11,15,11,,,Lucas Cornut,Lucas Cornut,,Ulysse Couturier,Basile Vitrai,
Bracket Stage,Open Contender,Bracket A,P17: Round of 16,Best of 3,Hakuna Matata,Simon/Jorge,Hakuna Matata,15,13,15,11,,,Benjamin Kahler,Roman Peter,,Simon Wimmer,Jorge Donayre,
Bracket Stage,Open Contender,Bracket A,P17: Round of 16,Best of 3,Pas Dégueu,"mothercuter ",Pas Dégueu,15,12,13,15,15,10,Louis Durand,Théo Vanh Hemelryck,,Sebastien Lawrence,Paul Halphen,
Bracket Stage,Open Contender,Bracket A,P17: Round of 16,Best of 3,Le Spiko de Familia,RC Züriii,Le Spiko de Familia,15,13,15,9,,,Andreas Christensen,Kasper Søvndal,,Serafin Rieser,Raul Terradillos,
Bracket Stage,Open Contender,Bracket A,P17: Round of 16,Best of 3,Flatshot,PusshyCut,Flatshot,15,11,13,15,15,13,Albin Janko,Gabriel Stoisser,,Rafael Gallego,Marcos Bermudez Muratel,
Bracket Stage,Open Contender,Bracket A,P17: Round of 16,Best of 3,černí čůráci,TABERNITA,TABERNITA,15,12,10,15,14,16,Ondra Kasan,Dan Grohman,,Ivan Alejos García,Miguel Alvarez Pablos,
Bracket Stage,Open Contender,Bracket A,P17: Round of 16,Best of 3,Cheesy!,Beer me out,Cheesy!,15,12,15,11,,,Aleksandrs Juška,Clément Rey,,Oriol Gonzalez,Tavo Garcia,
Bracket Stage,Open Contender,Bracket A,P17: Round of 16,Best of 3,	Tee-Sche-Weh,Twisted owls,Twisted owls,11,15,15,13,11,15,Yves Tschan,Lars Franzelli,,Alexandre Marti,Yannick Maurer,
Bracket Stage,Open Contender,Bracket A,Quarter-final,Best of 3,Les Spikmins,Linnet Brothers,Les Spikmins,21,16,24,25,21,18,Aymeric Sandoz,Samy Caux-Ramon,,Andreas Linnet,Mathias Linnet,
Bracket Stage,Open Contender,Bracket A,Quarter-final,Best of 3,Double Touch,Krakoucass,Krakoucass,19,21,21,16,21,23,Tom Eynard,Tom Hullot,,Louis JOUVE,Auxence Clark,
Bracket Stage,Open Contender,Bracket A,Quarter-final,Best of 3,Galaxy Impact,RCB Drü,RCB Drü,21,19,16,21,18,21,Halvard Hanisch,Marcos Campos,,Ramon Felix,Merlin Baumeler,
Bracket Stage,Open Contender,Bracket A,Quarter-final,Best of 3,Pocket Aces,Hammer/Klinkby,Pocket Aces,21,16,21,16,,,Jonas Eigenmann,luc bürki,,Malte Klinkby,Aske Hammar,
Bracket Stage,Open Contender,Bracket A,P9: Quarter-final,Best of 3,Mentally Unstable,Double Bang,Mentally Unstable,21,15,21,15,,,Jérôme RENIMEL,Lancelot Touzé,,Nicola Bazzani,Michele Berlanda,
Bracket Stage,Open Contender,Bracket A,P9: Quarter-final,Best of 3,RBZ Tocco Italiano,Berlin City Girls,RBZ Tocco Italiano,1,0,1,0,,,Giacomo Merlin,Matteo Sacchini,,Micha Felix,Rouven Felix,
Bracket Stage,Open Contender,Bracket A,P9: Quarter-final,Best of 3,No Pressure 🌴,Alakazam,Alakazam,0,1,1,0,0,1,Loïs Delenclos,Baptiste Maison,,Louis Mareschal,Benoit Durand,
Bracket Stage,Open Contender,Bracket A,P9: Quarter-final,Best of 3,Spikeghetti,JuPikaï,JuPikaï,13,15,15,13,13,15,Jakob G. Damgaard,Hjalte Knudsen,,Pierre BUTTET,Julien Blanchard,
Bracket Stage,Open Contender,Bracket A,P17: Quarter-final,Best of 3,Lucassoulet,Twisted owls,Lucassoulet,15,12,12,15,19,17,Lucas Cornut,Lucas Cornut,,Alexandre Marti,Yannick Maurer,
Bracket Stage,Open Contender,Bracket A,P17: Quarter-final,Best of 3,Hakuna Matata,Cheesy!,Hakuna Matata,15,11,11,15,15,13,Benjamin Kahler,Roman Peter,,Aleksandrs Juška,Clément Rey,
Bracket Stage,Open Contender,Bracket A,P17: Quarter-final,Best of 3,Pas Dégueu,TABERNITA,Pas Dégueu,15,10,15,11,,,Louis Durand,Théo Vanh Hemelryck,,Ivan Alejos García,Miguel Alvarez Pablos,
Bracket Stage,Open Contender,Bracket A,P17: Quarter-final,Best of 3,Le Spiko de Familia,Flatshot,Le Spiko de Familia,15,11,15,12,,,Andreas Christensen,Kasper Søvndal,,Albin Janko,Gabriel Stoisser,
Bracket Stage,Open Contender,Bracket A,P25: Quarter-final,Best of 3,	Tee-Sche-Weh,Les chicheurs,	Tee-Sche-Weh,15,12,15,13,,,Yves Tschan,Lars Franzelli,,Ulysse Couturier,Basile Vitrai,
Bracket Stage,Open Contender,Bracket A,P25: Quarter-final,Best of 3,Beer me out,Simon/Jorge,Beer me out,0,1,1,0,1,0,Oriol Gonzalez,Tavo Garcia,,Simon Wimmer,Jorge Donayre,
Bracket Stage,Open Contender,Bracket A,P25: Quarter-final,Best of 3,černí čůráci,"mothercuter ","mothercuter ",12,15,20,21,,,Ondra Kasan,Dan Grohman,,Sebastien Lawrence,Paul Halphen,
Bracket Stage,Open Contender,Bracket A,P25: Quarter-final,Best of 3,PusshyCut,RC Züriii,RC Züriii,13,15,11,15,,,Rafael Gallego,Marcos Bermudez Muratel,,Serafin Rieser,Raul Terradillos,
Bracket Stage,Open Contender,Bracket A,Semi-final,Best of 3,Les Spikmins,Pocket Aces,Pocket Aces,13,15,13,15,,,Aymeric Sandoz,Samy Caux-Ramon,,Jonas Eigenmann,luc bürki,
Bracket Stage,Open Contender,Bracket A,Semi-final,Best of 3,Krakoucass,RCB Drü,RCB Drü,1,0,0,1,0,1,Louis JOUVE,Auxence Clark,,Ramon Felix,Merlin Baumeler,
Bracket Stage,Open Contender,Bracket A,P5: Semi-final,Best of 3,Hammer/Klinkby,Linnet Brothers,Linnet Brothers,9,15,14,16,,,Malte Klinkby,Aske Hammar,,Andreas Linnet,Mathias Linnet,
Bracket Stage,Open Contender,Bracket A,P5: Semi-final,Best of 3,Galaxy Impact,Double Touch,Double Touch,1,0,0,1,0,1,Halvard Hanisch,Marcos Campos,,Tom Eynard,Tom Hullot,
Bracket Stage,Open Contender,Bracket A,P9: Semi-final,Best of 3,Mentally Unstable,JuPikaï,JuPikaï,0,1,1,0,0,1,Jérôme RENIMEL,Lancelot Touzé,,Pierre BUTTET,Julien Blanchard,
Bracket Stage,Open Contender,Bracket A,P9: Semi-final,Best of 3,RBZ Tocco Italiano,Alakazam,RBZ Tocco Italiano,21,17,1,0,,,Giacomo Merlin,Matteo Sacchini,,Louis Mareschal,Benoit Durand,
Bracket Stage,Open Contender,Bracket A,P13: Semi-final,Best of 3,Spikeghetti,Double Bang,Spikeghetti,1,0,1,0,,,Jakob G. Damgaard,Hjalte Knudsen,,Nicola Bazzani,Michele Berlanda,
Bracket Stage,Open Contender,Bracket A,P13: Semi-final,Best of 3,No Pressure 🌴,Berlin City Girls,No Pressure 🌴,1,0,1,0,,,Loïs Delenclos,Baptiste Maison,,Micha Felix,Rouven Felix,
Bracket Stage,Open Contender,Bracket A,P17: Semi-final,Best of 3,Lucassoulet,Le Spiko de Familia,Le Spiko de Familia,15,13,12,15,12,15,Lucas Cornut,Lucas Cornut,,Andreas Christensen,Kasper Søvndal,
Bracket Stage,Open Contender,Bracket A,P17: Semi-final,Best of 3,Hakuna Matata,Pas Dégueu,Pas Dégueu,12,15,12,15,,,Benjamin Kahler,Roman Peter,,Louis Durand,Théo Vanh Hemelryck,
Bracket Stage,Open Contender,Bracket A,P21: Semi-final,Best of 3,Flatshot,Twisted owls,Twisted owls,9,15,8,15,,,Albin Janko,Gabriel Stoisser,,Alexandre Marti,Yannick Maurer,
Bracket Stage,Open Contender,Bracket A,P21: Semi-final,Best of 3,TABERNITA,Cheesy!,Cheesy!,15,10,12,15,12,15,Ivan Alejos García,Miguel Alvarez Pablos,,Aleksandrs Juška,Clément Rey,
Bracket Stage,Open Contender,Bracket A,P25: Semi-final,Best of 3,	Tee-Sche-Weh,RC Züriii,RC Züriii,12,15,12,15,,,Yves Tschan,Lars Franzelli,,Serafin Rieser,Raul Terradillos,
Bracket Stage,Open Contender,Bracket A,P25: Semi-final,Best of 3,Beer me out,"mothercuter ","mothercuter ",15,10,13,15,25,27,Oriol Gonzalez,Tavo Garcia,,Sebastien Lawrence,Paul Halphen,
Bracket Stage,Open Contender,Bracket A,P29: Semi-final,Best of 3,PusshyCut,Les chicheurs,PusshyCut,13,15,15,13,18,16,Rafael Gallego,Marcos Bermudez Muratel,,Ulysse Couturier,Basile Vitrai,
Bracket Stage,Open Contender,Bracket A,P29: Semi-final,Best of 3,černí čůráci,Simon/Jorge,Simon/Jorge,0,1,0,1,,,Ondra Kasan,Dan Grohman,,Simon Wimmer,Jorge Donayre,
Bracket Stage,Open Contender,Bracket A,Final,Best of 3,Pocket Aces,RCB Drü,RCB Drü,0,1,0,1,,,Jonas Eigenmann,luc bürki,,Ramon Felix,Merlin Baumeler,
Bracket Stage,Open Contender,Bracket A,P3: Final,Best of 3,Krakoucass,Les Spikmins,Krakoucass,15,12,15,13,,,Louis JOUVE,Auxence Clark,,Aymeric Sandoz,Samy Caux-Ramon,
Bracket Stage,Open Contender,Bracket A,P5: Final,Best of 3,Linnet Brothers,Double Touch,Double Touch,10,15,15,13,13,15,Andreas Linnet,Mathias Linnet,,Tom Eynard,Tom Hullot,
Bracket Stage,Open Contender,Bracket A,P7: Final,Best of 3,Galaxy Impact,Hammer/Klinkby,Galaxy Impact,15,13,15,12,,,Halvard Hanisch,Marcos Campos,,Malte Klinkby,Aske Hammar,
Bracket Stage,Open Contender,Bracket A,P9: Final,Best of 3,JuPikaï,RBZ Tocco Italiano,JuPikaï,0,1,1,0,1,0,Pierre BUTTET,Julien Blanchard,,Giacomo Merlin,Matteo Sacchini,
Bracket Stage,Open Contender,Bracket A,P13: Final,Best of 3,Spikeghetti,No Pressure 🌴,Spikeghetti,14,16,15,11,15,9,Jakob G. Damgaard,Hjalte Knudsen,,Loïs Delenclos,Baptiste Maison,
Bracket Stage,Open Contender,Bracket A,P17: Final,Best of 3,Le Spiko de Familia,Pas Dégueu,Pas Dégueu,11,15,12,15,,,Andreas Christensen,Kasper Søvndal,,Louis Durand,Théo Vanh Hemelryck,
Bracket Stage,Open Contender,Bracket A,P19: Final,Best of 3,Hakuna Matata,Lucassoulet,Lucassoulet,15,13,12,15,11,15,Benjamin Kahler,Roman Peter,,Lucas Cornut,Lucas Cornut,
Bracket Stage,Open Contender,Bracket A,P21: Final,Best of 3,Twisted owls,Cheesy!,Twisted owls,15,11,15,13,,,Alexandre Marti,Yannick Maurer,,Aleksandrs Juška,Clément Rey,
Bracket Stage,Open Contender,Bracket A,P23: Final,Best of 3,TABERNITA,Flatshot,TABERNITA,15,12,12,15,16,14,Ivan Alejos García,Miguel Alvarez Pablos,,Albin Janko,Gabriel Stoisser,
Bracket Stage,Open Contender,Bracket A,P27: Final,Best of 3,Beer me out,	Tee-Sche-Weh,	Tee-Sche-Weh,0,1,1,0,0,1,Oriol Gonzalez,Tavo Garcia,,Yves Tschan,Lars Franzelli,
Bracket Stage,Open Contender,Bracket A,P29: Final,Best of 3,PusshyCut,Simon/Jorge,Simon/Jorge,0,1,0,1,,,Rafael Gallego,Marcos Bermudez Muratel,,Simon Wimmer,Jorge Donayre,
Bracket Stage,Open Contender,Bracket B,Round of 32,Best of 3,Arabic Touch,Charlie & the Unsatisfactory,Arabic Touch,15,12,15,13,,,Kacem Guennoun,Ryan DANEKAS,,Charlie Wilson,Daniel Blackledge,
Bracket Stage,Open Contender,Bracket B,Round of 32,Best of 3,Drim Team,Flying Otter,Drim Team,15,9,15,10,,,Lafond Etienne,Thomas Perez,,Maximilian Knoll,Sebastian Christophe,
Bracket Stage,Open Contender,Bracket B,Round of 32,Best of 3,Les truffades,Oliv’ et Ben,Les truffades,,,15,12,15,12,Romain Chaulet,Aurélien CHAULET,,Benjamin LIVET,Olivier Saunier,
Bracket Stage,Open Contender,Bracket B,Round of 32,Best of 3,Royal vines II,Bâlehouse Brezel,Royal vines II,15,13,15,10,,,Alexandre Tauziède,Olivier Hui Bon Hoa,,Sébastien Lefèvre,Patrick Thommen,
Bracket Stage,Open Contender,Bracket B,Round of 32,Best of 3,Rightie on two,High on Hygge,Rightie on two,15,11,10,15,15,13,Gauthier Vandamme,Florian Poel,,Jeppe Norlyk Hansen,Jakob Blaaholm Nielsen,
Bracket Stage,Open Contender,Bracket B,Round of 32,Best of 3,Stráinséirí Spikeball,Elastic Chia Jam dogpoop name,Stráinséirí Spikeball,12,15,15,12,15,13,John Clark,Liam Duffy,,Tristan Prouteau,Pierre Hachard,
Bracket Stage,Open Contender,Bracket B,Round of 32,Best of 3,Cutter Boyz,Michamaus,Cutter Boyz,15,12,10,15,15,12,Nicolas Perriraz,Samuel Schmid,,Maurice Jantjes,Micha Daling,
Bracket Stage,Open Contender,Bracket B,Round of 32,Best of 3,Jean Zach Goldman,Expecto Patrocut,Expecto Patrocut,15,6,13,15,17,19,Zacharie seity,Jean Kervella,,Emeric Lemoine,Pierre Besson,
Bracket Stage,Open Contender,Bracket B,Round of 32,Best of 3,Free Wheelin’,Rebotet Guarriors,Free Wheelin’,15,11,10,15,15,13,Barnaby Wheeler,Joe Butler,,Gerard Sardà,Gabriel Luna Soriano,
Bracket Stage,Open Contender,Bracket B,Round of 32,Best of 3,We're Just Here So We Don't Get Fined,Machi Koro,Machi Koro,8,15,15,17,,,Michael Pang,Amrit Hingorani,,Mark de Jong,Stan van Manen,
Bracket Stage,Open Contender,Bracket B,Round of 32,Best of 3,Volleypops,Robastian,Robastian,3,15,10,15,,,Paul Volle,Jonas Augustin Barckhausen,,Philip Roy,Sebi Mezzey,
Bracket Stage,Open Contender,Bracket B,Round of 32,Best of 3,"Stoic approach ",David & Goliath,"Stoic approach ",15,10,16,14,,,Jeroen Brus,Teo Kukuljan,,Timothée Boulet,Fabien Devaud,
Bracket Stage,Open Contender,Bracket B,Round of 32,Best of 3,Burger Kings,"Janek et Alice bouchent ma gouttière ",Burger Kings,21,20,15,11,,,joeri vlassaks,Jorn neyens,,Yanis Bouchemoua,Alec Gautier,
Bracket Stage,Open Contender,Bracket B,Round of 16,Best of 3,Carambolage,Burger Kings,Carambolage,19,17,15,11,,,Julian Göbel,Adrien Rapsilber,,joeri vlassaks,Jorn neyens,
Bracket Stage,Open Contender,Bracket B,Round of 16,Best of 3,[BUS] Els Dracs,"Stoic approach ","Stoic approach ",15,12,13,15,13,15,Aimeric Vinas,Kevin Manitch,,Jeroen Brus,Teo Kukuljan,
Bracket Stage,Open Contender,Bracket B,Round of 16,Best of 3,KABOOM,Robastian,KABOOM,15,12,15,13,,,GREGNANIN Dorian,Milian Brard,,Philip Roy,Sebi Mezzey,
Bracket Stage,Open Contender,Bracket B,Round of 16,Best of 3,Arabic Touch,Machi Koro,Arabic Touch,15,9,15,10,,,Kacem Guennoun,Ryan DANEKAS,,Mark de Jong,Stan van Manen,
Bracket Stage,Open Contender,Bracket B,Round of 16,Best of 3,Drim Team,Free Wheelin’,Drim Team,15,9,15,6,,,Lafond Etienne,Thomas Perez,,Barnaby Wheeler,Joe Butler,
Bracket Stage,Open Contender,Bracket B,Round of 16,Best of 3,Les truffades,Expecto Patrocut,Les truffades,13,15,15,8,15,8,Romain Chaulet,Aurélien CHAULET,,Emeric Lemoine,Pierre Besson,
Bracket Stage,Open Contender,Bracket B,Round of 16,Best of 3,Royal vines II,Cutter Boyz,Cutter Boyz,10,15,10,15,,,Alexandre Tauziède,Olivier Hui Bon Hoa,,Nicolas Perriraz,Samuel Schmid,
Bracket Stage,Open Contender,Bracket B,Round of 16,Best of 3,Rightie on two,Stráinséirí Spikeball,Rightie on two,15,13,15,10,,,Gauthier Vandamme,Florian Poel,,John Clark,Liam Duffy,
Bracket Stage,Open Contender,Bracket B,P17: Round of 16,Best of 3,We're Just Here So We Don't Get Fined,Charlie & the Unsatisfactory,We're Just Here So We Don't Get Fined,21,16,21,19,,,Michael Pang,Amrit Hingorani,,Charlie Wilson,Daniel Blackledge,
Bracket Stage,Open Contender,Bracket B,P17: Round of 16,Best of 3,Rebotet Guarriors,Flying Otter,Flying Otter,11,15,15,12,8,15,Gerard Sardà,Gabriel Luna Soriano,,Maximilian Knoll,Sebastian Christophe,
Bracket Stage,Open Contender,Bracket B,P17: Round of 16,Best of 3,Jean Zach Goldman,Oliv’ et Ben,Oliv’ et Ben,13,15,12,15,,,Zacharie seity,Jean Kervella,,Benjamin LIVET,Olivier Saunier,
Bracket Stage,Open Contender,Bracket B,P17: Round of 16,Best of 3,Michamaus,Bâlehouse Brezel,Michamaus,15,11,15,13,,,Maurice Jantjes,Micha Daling,,Sébastien Lefèvre,Patrick Thommen,
